EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
72225,1658959,FOLLOWUP,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/16 00:00:00,98,A,DOUBLE DRAGON #9,,2450
72225,1656776,REGULAR,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/08 00:00:00,91,C,DOUBLE DRAGON #9,,2451
72225,1694659,REGULAR,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/08/16 00:00:00,95,A,DOUBLE DRAGON #9,,2452
72419,1668582,REGULAR,WALMART #5297,,143 THIERMAN LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,A,WALMART #5297,,2453
72419,1668583,REGULAR,WALMART #5297,,143 THIERMAN LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,,WALMART #5297,,2454
72438,1668319,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,99,A,GORDON FOOD SERVICE STORE,,2455
72438,1668320,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,,GORDON FOOD SERVICE STORE,,2456
72438,1630825,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/10/20 00:00:00,100,A,GORDON FOOD SERVICE STORE,,2457
72438,1630826,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/10/20 00:00:00,100,,GORDON FOOD SERVICE STORE,,2458
72441,1655860,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2022/03/03 00:00:00,100,A,AFC SUSHI @ KROGER #389,,2459
72441,1698272,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2022/08/31 00:00:00,100,A,AFC SUSHI @ KROGER #389,,2460
72495,1629355,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/13 00:00:00,98,A,COURTYARD BY MARRIOTT,,2461
72495,1629356,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/13 00:00:00,99,,COURTYARD BY MARRIOTT,,2462
72495,1671505,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,98,A,COURTYARD BY MARRIOTT,,2463
72495,1671506,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,100,,COURTYARD BY MARRIOTT,,2464
72496,1663672,REGULAR,SPINELLI'S HIGHLANDS,,614 BAXTER AVE #1172,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/04/06 00:00:00,98,A,SPINELLI'S HIGHLANDS,,2465
72496,1625726,FOLLOWUP,SPINELLI'S HIGHLANDS,,614 BAXTER AVE #1172,,LOUISVILLE,KY,40204,FOOD SERVICE,2021/09/22 00:00:00,,,SPINELLI'S HIGHLANDS,,2466
72626,1659190,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/03/17 00:00:00,98,A,SUNERGOS COFFEE,,2467
72626,1701286,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/09/13 00:00:00,98,A,SUNERGOS COFFEE,,2468
72632,1671039,OFFICE,FEAST OF LOVE,,1201 S 36TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE,2022/04/11 00:00:00,,,FEAST OF LOVE,,2469
72636,1686071,REGULAR,WORLD MARKET,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SUPERMARKET WITH PROCESSING,2022/07/13 00:00:00,100,,WORLD MARKET,,2470
72637,1643954,REGULAR,PENN STATION,,4000 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2021/12/22 00:00:00,96,A,PENN STATION,,2471
72891,1636177,REGULAR,AFC SUSHI @ KROGER #387,,279 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2021/11/15 00:00:00,100,A,AFC SUSHI @ KROGER #387,,2472
72891,1673704,REGULAR,AFC SUSHI @ KROGER #387,,279 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/05/20 00:00:00,100,A,AFC SUSHI @ KROGER #387,,2473
72894,1632245,REGULAR,FIESTA TIME MEXICAN GRILL,,11320 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/10/26 00:00:00,96,A,FIESTA TIME MEXICAN GRILL,,2474
72894,1672923,REGULAR,FIESTA TIME MEXICAN GRILL,,11320 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/05/17 00:00:00,97,A,FIESTA TIME MEXICAN GRILL,,2475
72900,1631406,REGULAR,HOWL AT THE MOON,,434 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/10/21 00:00:00,100,A,HOWL AT THE MOON,,2476
72901,1652230,REGULAR,JASMINE CHINESE CUISINE,,13825 ENGLISH VILLA DR,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/02/14 00:00:00,96,A,JASMINE CHINESE CUISINE,,2477
72902,1644138,REGULAR,PANERA BREAD #904,,10451 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/12/27 00:00:00,97,A,PANERA BREAD #904,,2478
72902,1682536,REGULAR,PANERA BREAD #904,,10451 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/27 00:00:00,97,A,PANERA BREAD #904,,2479
72909,1651341,REGULAR,CHICK-FIL-A #1668,,10501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/02/10 00:00:00,99,A,CHICK-FIL-A #1668,,2480
73000,1623978,REGULAR,PUZZLES FUN DOME,,11530 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2021/09/20 00:00:00,100,A,PUZZLES FUN DOME,,2481
73000,1662949,REGULAR,PUZZLES FUN DOME,,11530 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/04/04 00:00:00,100,A,PUZZLES FUN DOME,,2482
73155,1680190,FOLLOWUP,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/17 00:00:00,98,,WALMART #5418,,2483
73155,1681913,COMPLAINT,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/10 00:00:00,,,WALMART #5418,,2484
73155,1681914,ENFORCEMENT ACTIONS,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/16 00:00:00,,,WALMART #5418,,2485
73155,1678779,REGULAR,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/10 00:00:00,89,C,WALMART #5418,,2486
73155,1678780,REGULAR,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/10 00:00:00,91,,WALMART #5418,,2487
73155,1678316,SURVEY,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/24 00:00:00,,,WALMART #5418,,2488
73155,1680189,FOLLOWUP,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/17 00:00:00,100,A,WALMART #5418,,2489
73433,1681390,REGULAR,SPEEDY MART,,4406 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/06/22 00:00:00,100,,SPEEDY MART,,2490
73595,1642586,REGULAR,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2021/12/16 00:00:00,95,A,COMFORT SUITES,,2491
73595,1701123,COMPLAINT,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/12 00:00:00,,,COMFORT SUITES,,2492
73595,1701125,FOLLOWUP,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/22 00:00:00,,,COMFORT SUITES,,2493
73595,1693953,REGULAR,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/12 00:00:00,94,C,COMFORT SUITES,,2494
73595,1695998,FOLLOWUP,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/22 00:00:00,98,A,COMFORT SUITES,,2495
73598,1657886,REGULAR,MARRIOTT RESTAURANT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,MARRIOTT RESTAURANT,,2496
73598,1701496,REGULAR,MARRIOTT RESTAURANT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,99,A,MARRIOTT RESTAURANT,,2497
73599,1657885,REGULAR,MARRIOTT BANQUET KITCHEN,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,MARRIOTT BANQUET KITCHEN,,2498
73599,1701497,REGULAR,MARRIOTT BANQUET KITCHEN,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,98,A,MARRIOTT BANQUET KITCHEN,,2499
73600,1651604,REGULAR,VICTORIA'S CATERING,,5410 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/02/11 00:00:00,100,A,VICTORIA'S CATERING,,2500
73600,1692264,REGULAR,VICTORIA'S CATERING,,5410 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/08/05 00:00:00,100,A,VICTORIA'S CATERING,,2501
73644,1657887,REGULAR,STARBUCKS MARRIOTT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,STARBUCKS MARRIOTT,,2502
73644,1701494,REGULAR,STARBUCKS MARRIOTT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,98,A,STARBUCKS MARRIOTT,,2503
73647,1635551,COMPLAINT,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/10/26 00:00:00,,,CENTER FOR WOMEN & FAMILIES,,2504
73647,1635552,FOLLOWUP,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/11/02 00:00:00,,,CENTER FOR WOMEN & FAMILIES,,2505
73647,1632336,REGULAR,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/10/26 00:00:00,97,A,CENTER FOR WOMEN & FAMILIES,,2506
73647,1665594,REGULAR,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/04/15 00:00:00,96,A,CENTER FOR WOMEN & FAMILIES,,2507
73723,1686583,REGULAR,METRO EAST NUTRITION PROGRAM,,9212 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,RETAIL WITH LIMITED SERVICE,2022/07/15 00:00:00,100,,METRO EAST NUTRITION PROGRAM,,2508
73985,1643035,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/12/17 00:00:00,97,A,PENN STATION,,2509
73985,1680986,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/21 00:00:00,97,A,PENN STATION,,2510
73987,1651919,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/02/14 00:00:00,98,A,LONG JOHN SILVER'S,,2511
73987,1697801,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/08/30 00:00:00,97,A,LONG JOHN SILVER'S,,2512
73996,1650154,REGULAR,JIM PATTERSON STADIUM,,3015 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/02/02 00:00:00,100,A,JIM PATTERSON STADIUM,,2513
74005,1659853,REGULAR,ST. MARTHA'S CONCESSION STAND,,2825 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/03/21 00:00:00,100,A,ST. MARTHA'S CONCESSION STAND,,2514
74005,1699477,REGULAR,ST. MARTHA'S CONCESSION STAND,,2825 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/09/06 00:00:00,100,A,ST. MARTHA'S CONCESSION STAND,,2515
74081,1698335,REGULAR,WALGREENS #9005,,200 E BROADWAY,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/08/30 00:00:00,95,,WALGREENS #9005,,2516
74257,1695527,REGULAR,FAMILY DOLLAR #26820,,4126 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/08/21 00:00:00,96,,FAMILY DOLLAR #26820,,2517
74258,1644803,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/01/03 00:00:00,99,A,CUBA FOOD MART,,2518
74258,1644804,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/01/03 00:00:00,99,,CUBA FOOD MART,,2519
74258,1696536,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,87,C,CUBA FOOD MART,,2520
74258,1696537,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,88,,CUBA FOOD MART,,2521
74258,1697868,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,98,A,CUBA FOOD MART,,2522
74258,1697869,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,97,,CUBA FOOD MART,,2523
74259,1645419,REGULAR,TARGET T-0780 STARBUCKS,,4640 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/01/06 00:00:00,99,A,TARGET T-0780 STARBUCKS,,2524
74259,1681767,REGULAR,TARGET T-0780 STARBUCKS,,4640 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/06/23 00:00:00,100,A,TARGET T-0780 STARBUCKS,,2525
74263,1635671,REGULAR,TURF WINN KITCHEN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2021/11/11 00:00:00,100,A,TURF WINN KITCHEN,,2526
74263,1675161,REGULAR,TURF WINN KITCHEN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/05/26 00:00:00,98,A,TURF WINN KITCHEN,,2527
74265,1635669,REGULAR,FINISH LINE SUITES,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2021/11/11 00:00:00,100,A,FINISH LINE SUITES,,2528
74265,1675162,REGULAR,FINISH LINE SUITES,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/05/26 00:00:00,98,A,FINISH LINE SUITES,,2529
74363,1634042,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/03 00:00:00,98,A,WALMART #5417,,2530
74363,1634043,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/03 00:00:00,98,,WALMART #5417,,2531
74363,1671600,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/11 00:00:00,96,,WALMART #5417,,2532
74363,1671599,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/11 00:00:00,98,A,WALMART #5417,,2533
74391,1650106,REGULAR,SUBWAY #12335,,3939 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/02/02 00:00:00,100,A,SUBWAY #12335,,2534
74391,1685166,REGULAR,SUBWAY #12335,,3939 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/07/08 00:00:00,99,A,SUBWAY #12335,,2535
74408,1653087,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/16 00:00:00,99,B,LEMONGRASS RESTAURANT,,2536
74408,1664410,COMPLAINT,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/01 00:00:00,,,LEMONGRASS RESTAURANT,,2537
74408,1664411,OFFICE,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/03/01 00:00:00,,,LEMONGRASS RESTAURANT,,2538
74408,1665099,COMPLAINT,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/07 00:00:00,,,LEMONGRASS RESTAURANT,,2539
74408,1665110,ENFORCEMENT ACTIONS,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/15 00:00:00,,,LEMONGRASS RESTAURANT,,2540
74408,1665113,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/16 00:00:00,,,LEMONGRASS RESTAURANT,,2541
74408,1649931,REGULAR,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/01 00:00:00,86,C,LEMONGRASS RESTAURANT,,2542
74408,1650810,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/07 00:00:00,95,C,LEMONGRASS RESTAURANT,,2543
74408,1701894,REGULAR,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/09/15 00:00:00,88,C,LEMONGRASS RESTAURANT,,2544
74409,1677216,REGULAR,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/06/06 00:00:00,97,A,CHEESECAKE FACTORY,,2545
74650,1695121,REGULAR,POLO FIELDS CC POOL SNACK BAR,,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,STATIONARY RESTRICTED CONCESSON,2022/08/16 00:00:00,98,,POLO FIELDS CC POOL SNACK BAR,,2546
74656,1653206,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/02/18 00:00:00,97,A,PF CHANG'S,,2547
74656,1694404,FOLLOWUP,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/15 00:00:00,100,A,PF CHANG'S,,2548
74656,1692690,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/08 00:00:00,94,C,PF CHANG'S,,2549
74670,1645662,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/01/10 00:00:00,100,A,SALSARITA'S,,2550
74670,1692184,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/05 00:00:00,100,A,SALSARITA'S,,2551
74913,1655603,SURVEY,SAVE-A-LOT,,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/02/18 00:00:00,,,SAVE-A-LOT,,2552
74913,1697522,REGULAR,SAVE-A-LOT,,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/08/29 00:00:00,97,,SAVE-A-LOT,,2553
75119,1643531,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2021/12/21 00:00:00,95,A,SUBWAY #34164,,2554
75119,1691433,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/03 00:00:00,96,A,SUBWAY #34164,,2555
75196,1662903,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/02 00:00:00,100,A,RESIDENCE INN,,2556
75196,1696545,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/23 00:00:00,100,A,RESIDENCE INN,,2557
75203,1635670,REGULAR,MILLIONAIRE 4,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2021/11/11 00:00:00,100,A,MILLIONAIRE 4,,2558
75203,1675160,REGULAR,MILLIONAIRE 4,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/05/26 00:00:00,100,A,MILLIONAIRE 4,,2559
75222,1632558,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/27 00:00:00,100,A,PAUL'S FRUIT MARKET,,2560
75222,1632559,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/27 00:00:00,100,,PAUL'S FRUIT MARKET,,2561
75222,1675784,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,A,PAUL'S FRUIT MARKET,,2562
75222,1675785,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,,PAUL'S FRUIT MARKET,,2563
75536,1642522,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/15 00:00:00,99,A,KROGER L-763,,2564
75536,1642523,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/15 00:00:00,98,,KROGER L-763,,2565
75553,1631459,REGULAR,EVERGREEN CHRISTIAN PRESCHOOL,,311 EVERGREEN RD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/10/22 00:00:00,100,A,EVERGREEN CHRISTIAN PRESCHOOL,,2566
75553,1670063,REGULAR,EVERGREEN CHRISTIAN PRESCHOOL,,311 EVERGREEN RD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/05/04 00:00:00,94,A,EVERGREEN CHRISTIAN PRESCHOOL,,2567
75555,1651520,REGULAR,MIRABELLE GOURMET CATERING,,1309 CHRISTY AVE,,LOUISVILLE,KY,40204,CATERERS,2022/02/11 00:00:00,100,A,MIRABELLE GOURMET CATERING,,2568
75555,1693758,REGULAR,MIRABELLE GOURMET CATERING,,1309 CHRISTY AVE,,LOUISVILLE,KY,40204,CATERERS,2022/08/11 00:00:00,96,A,MIRABELLE GOURMET CATERING,,2569
75560,1645481,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/01/05 00:00:00,100,A,PROOF ON MAIN,,2570
75560,1693973,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/08 00:00:00,100,A,PROOF ON MAIN,,2571
75561,1637184,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/18 00:00:00,99,A,KROGER L-743,,2572
75561,1637185,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/18 00:00:00,98,,KROGER L-743,,2573
75561,1676713,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,99,A,KROGER L-743,,2574
75561,1676714,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,96,,KROGER L-743,,2575
75564,1696481,REGULAR,CORNERSTONE CHILD DEVELOPMENT CENTER,,211 BROWNS LN,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/24 00:00:00,100,A,CORNERSTONE CHILD DEVELOPMENT CENTER,,2576
75566,1623840,REGULAR,EL TORAZO MEXICAN RESTAURANT,,1850 S HURSTBOURNE PKWY STE 118,,LOUISVILLE,KY,40220,FOOD SERVICE,2021/09/20 00:00:00,100,A,EL TORAZO MEXICAN RESTAURANT,,2577
75566,1659574,REGULAR,EL TORAZO MEXICAN RESTAURANT,,1850 S HURSTBOURNE PKWY STE 118,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/03/18 00:00:00,100,A,EL TORAZO MEXICAN RESTAURANT,,2578
